security_id,seed_key,historical_ticker,pit_start,pit_end,pit_intervals,identity_status,market_data_status,vendor_symbol,price_start,price_end,coverage_days,expected_days,coverage_ratio,quality_status,reason,confidence,rebalance_encountered,local_listing_csv,notes
,,TRMB,2021-01-21,,2021-01-21→open,UNRESOLVED,available,TRMB,2013-07-08,2025-12-31,1806,1806,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,TROW,1999-10-13,,1999-10-13→open,UNRESOLVED,available,TROW,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,TRV,1996-01-02,,1996-01-02→open,UNRESOLVED,available,TRV,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,TSCO,2014-01-24,,2014-01-24→open,UNRESOLVED,available,TSCO,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,TSLA,2020-12-21,,2020-12-21→open,UNRESOLVED,available,TSLA,2013-07-08,2025-12-31,1837,1837,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,TSN,2005-08-11,,2005-08-11→open,UNRESOLVED,available,TSN,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,TSS,2008-01-02,2019-09-23,2008-01-02→2019-09-23,UNRESOLVED,missing,TSS,,,0,1726,0.0000,not_applicable,D_unresolved_identity,low,true,false,No Security Master row and no local CSV under the PIT ticker.
,,TT,2020-03-03,,2020-03-03→open,UNRESOLVED,available,TT,2013-07-08,2025-12-31,2130,2130,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,TTD,2025-07-18,,2025-07-18→open,UNRESOLVED,available,TTD,2016-09-21,2025-12-31,167,167,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,TTWO,2018-03-19,,2018-03-19→open,UNRESOLVED,available,TTWO,2013-07-08,2025-12-31,2845,2845,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,TWC,2009-03-30,2016-05-18,2009-03-30→2016-05-18,UNRESOLVED,missing,TWC,,,0,503,0.0000,not_applicable,D_unresolved_identity,low,true,false,No Security Master row and no local CSV under the PIT ticker.
,,TWTR,2018-06-07,2022-11-01,2018-06-07→2022-11-01,UNRESOLVED,missing,TWTR,,,0,1608,0.0000,not_applicable,D_unresolved_identity,low,true,false,No Security Master row and no local CSV under the PIT ticker.
,,TWX,1996-01-02,2018-06-15,1996-01-02→2018-06-15,UNRESOLVED,available,TWX,2013-07-08,2018-06-15,1261,1261,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,TXN,1996-01-02,,1996-01-02→open,UNRESOLVED,available,TXN,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,TXT,1996-01-02,,1996-01-02→open,UNRESOLVED,available,TXT,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,TYL,2020-06-22,,2020-06-22→open,UNRESOLVED,available,TYL,2013-07-08,2025-12-31,2019,2019,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,UA,2016-04-08,2022-06-21,2016-04-08→2022-06-21,UNRESOLVED,available,UA,2016-03-23,2025-12-31,2265,2265,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,UAA,2014-05-01,2022-06-21,2014-05-01→2022-06-21,UNRESOLVED,available,UAA,2013-07-08,2025-12-31,2728,2728,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,UAL,2015-09-03,,2015-09-03→open,UNRESOLVED,available,UAL,2013-07-08,2025-12-31,3773,3773,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,UBER,2023-12-18,,2023-12-18→open,UNRESOLVED,available,UBER,2019-05-10,2025-12-31,745,745,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,UDR,2016-03-07,,2016-03-07→open,UNRESOLVED,available,UDR,2013-07-08,2025-12-31,3587,3587,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,UHS,2014-09-22,,2014-09-22→open,UNRESOLVED,available,UHS,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,ULTA,2016-04-18,,2016-04-18→open,UNRESOLVED,available,ULTA,2013-07-08,2025-12-31,3545,3545,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,UNH,1996-01-02,,1996-01-02→open,UNRESOLVED,available,UNH,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,UNM,1996-01-02,2021-09-20,1996-01-02→2021-09-20,UNRESOLVED,available,UNM,2013-07-08,2025-12-31,2454,2454,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,UNP,1996-01-02,,1996-01-02→open,UNRESOLVED,available,UNP,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,UPS,2002-07-22,,2002-07-22→open,UNRESOLVED,available,UPS,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,URBN,2010-02-08,2017-03-20,2010-02-08→2017-03-20,UNRESOLVED,available,URBN,2013-07-08,2025-12-31,809,809,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,URI,2014-09-22,,2014-09-22→open,UNRESOLVED,available,URI,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,USB,1996-01-02,,1996-01-02→open,UNRESOLVED,available,USB,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,rtx-corporation,UTX,1996-01-02,2020-04-03,1996-01-02→2020-04-03,RESOLVED,available_other_ticker,RTX,2013-07-08,2025-12-31,1919,1919,1.0000,valid,G_data_under_other_ticker,high,true,false,Vendor series stored as RTX.
,,V,2009-12-21,,2009-12-21→open,UNRESOLVED,available,V,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,VAR,2007-02-12,2021-04-20,2007-02-12→2021-04-20,UNRESOLVED,missing,VAR,,,0,2301,0.0000,not_applicable,D_unresolved_identity,low,true,false,No Security Master row and no local CSV under the PIT ticker.
,,VFC,1996-01-02,2024-04-01,1996-01-02→2024-04-01,UNRESOLVED,available,VFC,2013-07-08,2025-12-31,3378,3378,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,VIAB,2006-01-03,2019-12-05,2006-01-03→2019-12-05,UNRESOLVED,missing,VIAB,,,0,1799,0.0000,not_applicable,D_unresolved_identity,low,true,false,No Security Master row and no local CSV under the PIT ticker.
,,VIAC,2019-12-05,2022-02-17,2019-12-05→2022-02-17,UNRESOLVED,missing,VIAC,,,0,805,0.0000,not_applicable,D_unresolved_identity,low,true,false,No Security Master row and no local CSV under the PIT ticker.
,,VICI,2022-06-08,,2022-06-08→open,UNRESOLVED,available,VICI,2018-01-02,2025-12-31,1303,1303,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,VLO,2004-04-29,,2004-04-29→open,UNRESOLVED,available,VLO,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,VLTO,2023-10-02,,2023-10-02→open,UNRESOLVED,partial,VLTO,2023-10-04,2025-12-31,820,822,0.9976,partial,D_unresolved_identity,low,true,true,Local prices overlap only part of the PIT membership interval.
,,VMC,1999-07-01,,1999-07-01→open,UNRESOLVED,available,VMC,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,VNO,2005-08-12,2023-01-04,2005-08-12→2023-01-04,UNRESOLVED,available,VNO,2013-07-08,2025-12-31,2925,2925,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,VNT,2020-10-12,2021-03-22,2020-10-12→2021-03-22,UNRESOLVED,available,VNT,2020-09-24,2025-12-31,161,161,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,VRSK,2015-10-08,,2015-10-08→open,UNRESOLVED,available,VRSK,2013-07-08,2025-12-31,3738,3738,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,VRSN,2006-02-01,,2006-02-01→open,UNRESOLVED,available,VRSN,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,VRTX,2013-09-23,,2013-09-23→open,UNRESOLVED,available,VRTX,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,VST,2024-05-08,,2024-05-08→open,UNRESOLVED,available,VST,2016-10-05,2025-12-31,603,603,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,VTR,2009-03-04,,2009-03-04→open,UNRESOLVED,available,VTR,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,VTRS,2020-11-17,,2020-11-17→open,UNRESOLVED,available,VTRS,2013-07-08,2025-12-31,1871,1871,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,VZ,1996-01-02,,1996-01-02→open,UNRESOLVED,available,VZ,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,WAB,2019-02-27,,2019-02-27→open,UNRESOLVED,available,WAB,2013-07-08,2025-12-31,2500,2500,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,WAT,2002-01-02,,2002-01-02→open,UNRESOLVED,available,WAT,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,WBA,1996-01-02,2025-08-28,1996-01-02→2025-08-28,UNRESOLVED,missing,WBA,,,0,3892,0.0000,not_applicable,D_unresolved_identity,low,true,false,No Security Master row and no local CSV under the PIT ticker.
,,WBD,2022-04-11,,2022-04-11→open,UNRESOLVED,available,WBD,2013-07-08,2025-12-31,1361,1361,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,WCG,2018-09-17,2020-01-28,2018-09-17→2020-01-28,UNRESOLVED,missing,WCG,,,0,498,0.0000,not_applicable,D_unresolved_identity,low,true,false,No Security Master row and no local CSV under the PIT ticker.
,,WDAY,2024-12-23,,2024-12-23→open,UNRESOLVED,available,WDAY,2013-07-08,2025-12-31,374,374,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,WDC,2009-07-01,,2009-07-01→open,UNRESOLVED,available,WDC,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,WEC,2008-10-31,,2008-10-31→open,UNRESOLVED,available,WEC,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,WELL,2009-01-30,,2009-01-30→open,UNRESOLVED,available,WELL,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,WFC,1996-01-02,,1996-01-02→open,UNRESOLVED,available,WFC,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,WFM,2006-01-03,2017-08-28,2006-01-03→2017-08-28,UNRESOLVED,missing,WFM,,,0,970,0.0000,not_applicable,D_unresolved_identity,low,true,false,No Security Master row and no local CSV under the PIT ticker.
,,WHR,1996-01-02,2024-03-18,1996-01-02→2024-03-18,UNRESOLVED,available,WHR,2013-07-08,2025-12-31,3364,3364,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,WIN,2006-07-18,2015-04-07,2006-07-18→2015-04-07,UNRESOLVED,missing,WIN,,,0,96,0.0000,not_applicable,D_unresolved_identity,low,false,false,No Security Master row and no local CSV under the PIT ticker.
,wtw-plc,WLTW,2016-01-05,2022-01-10,2016-01-05→2022-01-10,RESOLVED,available_other_ticker,WTW,2013-07-08,2025-12-31,2197,2197,1.0000,valid,G_data_under_other_ticker,high,true,false,Vendor series stored as WTW.
,,WM,1998-07-17,,1998-07-17→open,UNRESOLVED,available,WM,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,WMB,1996-01-02,,1996-01-02→open,UNRESOLVED,available,WMB,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,WMT,1996-01-02,,1996-01-02→open,UNRESOLVED,available,WMT,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,WRB,2019-12-05,,2019-12-05→open,UNRESOLVED,available,WRB,2013-07-08,2025-12-31,2219,2219,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,WRK,2015-07-02,2024-07-08,2015-07-02→2024-07-08,UNRESOLVED,missing,WRK,,,0,3294,0.0000,not_applicable,D_unresolved_identity,low,true,false,No Security Master row and no local CSV under the PIT ticker.
,,WSM,2025-03-24,,2025-03-24→open,UNRESOLVED,available,WSM,2013-07-08,2025-12-31,283,283,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,WST,2020-05-22,,2020-05-22→open,UNRESOLVED,available,WST,2013-07-08,2025-12-31,2050,2050,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,wtw-plc,WTW,2022-01-10,,2022-01-10→open,RESOLVED,available,WTW,2013-07-08,2025-12-31,1452,1452,1.0000,valid,,high,true,true,Local prices cover the PIT membership interval in this window.
,,WU,2006-10-02,2021-12-20,2006-10-02→2021-12-20,UNRESOLVED,available,WU,2013-07-08,2025-12-31,2545,2545,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,WY,1996-01-02,,1996-01-02→open,UNRESOLVED,available,WY,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,WYND,2006-08-01,2018-05-31,2006-08-01→2018-05-31,UNRESOLVED,missing,WYND,,,0,1246,0.0000,not_applicable,D_unresolved_identity,low,true,false,No Security Master row and no local CSV under the PIT ticker.
,,WYNN,2008-11-14,,2008-11-14→open,UNRESOLVED,available,WYNN,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,XEC,2014-06-20,2020-03-03,2014-06-20→2020-03-03,UNRESOLVED,missing,XEC,,,0,1888,0.0000,not_applicable,D_unresolved_identity,low,true,false,No Security Master row and no local CSV under the PIT ticker.
,,XEL,1996-01-02,,1996-01-02→open,UNRESOLVED,available,XEL,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,XL,2001-09-04,2018-09-12,2001-09-04→2018-09-12,UNRESOLVED,missing,XL,,,0,1350,0.0000,not_applicable,D_unresolved_identity,low,true,false,No Security Master row and no local CSV under the PIT ticker.
,,XLNX,1999-11-08,2022-02-15,1999-11-08→2022-02-15,UNRESOLVED,missing,XLNX,,,0,2602,0.0000,not_applicable,D_unresolved_identity,low,true,false,No Security Master row and no local CSV under the PIT ticker.
,,XOM,1996-01-02,,1996-01-02→open,UNRESOLVED,available,XOM,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,XRAY,2008-11-14,2024-04-02,2008-11-14→2024-04-02,UNRESOLVED,available,XRAY,2013-07-08,2025-12-31,3379,3379,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,XRX,1996-01-02,2021-03-22,1996-01-02→2021-03-22,UNRESOLVED,available,XRX,2013-07-08,2025-12-31,2272,2272,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,XYL,2011-11-01,,2011-11-01→open,UNRESOLVED,available,XYL,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,block-inc-class-a,XYZ,2025-07-23,,2025-07-23→open,RESOLVED,available,XYZ,2015-11-19,2025-12-31,162,162,1.0000,valid,,high,true,true,Local prices cover the PIT membership interval in this window.
,,YUM,1997-10-07,,1997-10-07→open,UNRESOLVED,available,YUM,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,ZBH,2001-08-07,,2001-08-07→open,UNRESOLVED,available,ZBH,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,ZBRA,2019-12-23,,2019-12-23→open,UNRESOLVED,available,ZBRA,2013-07-08,2025-12-31,2201,2201,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,ZION,2001-06-25,2024-03-18,2001-06-25→2024-03-18,UNRESOLVED,available,ZION,2013-07-08,2025-12-31,3364,3364,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
,,ZTS,2013-06-24,,2013-06-24→open,UNRESOLVED,available,ZTS,2013-07-08,2025-12-31,4018,4018,1.0000,valid,D_unresolved_identity,low,true,true,Local prices cover the PIT membership interval in this window.
