date,equity,cash,returns,drawdown
2021-11-17,97062.0334435513920,474.0342035513920,-0.0184961735865136623143791388,-0.1495926020921154659602193134
2021-11-18,97291.4100865513920,474.0342035513920,0.002363196348378577338343666,-0.1475829224347454254197630921
2021-11-19,94426.9696175513920,474.0342035513920,-0.0294418640499892609573514443,-0.1726796701463108014648446825
2021-11-22,95506.0447885513920,474.0342035513920,0.011427616234752379767552097,-0.1632253709135340888574074494
2021-11-23,98362.8724935513920,474.0342035513920,0.029912532880248192031014486,-0.1381953223076276921326611282
2021-11-24,99660.7090045513920,474.0342035513920,0.013194373833329088113572493,-0.1268243492188428464543927592
2021-11-26,96889.0986455513920,474.0342035513920,-0.0278104619833020020539177093,-0.1511077674596372025657882049
2021-11-29,99933.8347845513920,474.0342035513920,0.031424960925052400955232496,-0.1244313622224758054072198481
2021-11-30,96713.7596345513920,474.0342035513920,-0.0322220713028995675897603469,-0.1526439972995258339875738107
2021-12-01,92442.8590755513920,474.0342035513920,-0.0441602164483966876072781507,-0.1900634217876269812961388656
2021-12-02,94413.7933221412085,877.2431921412085,0.021320567822107469899966771,-0.1727951140402444310282604075
2021-12-03,92906.2425111412085,877.2431921412085,-0.0159674848129045630617289961,-0.1860034954939672791033700195
2021-12-06,91843.1841811412085,877.2431921412085,-0.0114422701991474822802995329,-0.1953174634396868765820448120
2021-12-07,95808.5430201412085,877.2431921412085,0.043175319696877782598801287,-0.1605750376692008129644583692
2021-12-08,95868.2732011412085,877.2431921412085,0.000623432724443407009239899,-0.1600517126779691185261594012
2021-12-09,93382.3334611412085,877.2431921412085,-0.0259307866616544790946545732,-0.1818322325233387609135545211
2021-12-10,94455.0724431412085,877.2431921412085,0.011487600943773741635073909,-0.1724334477055086120667613601
2021-12-13,92171.1638931412085,877.2431921412085,-0.0241798401179019420875159663,-0.1924438746269127504305553781
2021-12-14,90692.0630651412085,877.2431921412085,-0.0160473272282294058303705375,-0.2054029920259357331925027851
2021-12-15,91963.3730061412085,877.2431921412085,0.014017874310421836217553210,-0.1942644310407180427642101069
2021-12-16,91144.0937371412085,877.2431921412085,-0.0089087561952005552333275846,-0.2014425327823774900885191381
2021-12-17,90856.0426621412085,877.2431921412085,-0.0031603921130724811583333501,-0.2039662875036072006936743261
2021-12-20,88330.6941961412085,877.2431921412085,-0.0277950523928364656066180598,-0.2260920862489085584836169109
2021-12-21,91205.6733811412085,877.2431921412085,0.032547906604424666520371893,-0.2009030037517128941612569987
2021-12-22,91986.8846641412085,877.2431921412085,0.008565380354524444772359661,-0.1940584340386883218364635889
2021-12-23,92130.5636131412085,877.2431921412085,0.001561950375040906813446403,-0.1927995933074739953239766927
2021-12-27,95329.3619551412085,877.2431921412085,0.034720273235620732165300011,-0.1647733746312053145530049750
2021-12-28,94566.3435081412085,877.2431921412085,-0.0080040234336095820967458729,-0.1714585481130317986798388768
2021-12-29,94644.5027621412085,877.2431921412085,0.000826501809211553965239034,-0.1707737571040404517684106933
2021-12-30,93882.1712741412085,877.2431921412085,-0.0080546832172162942834873331,-0.1774529118059698595147186525
2021-12-31,94016.7826821412085,877.2431921412085,0.001433833561506871572672165,-0.1762735161849975064832554930
2022-01-03,94239.8830271412085,877.2431921412085,0.002372984254888554392542913,-0.1743188262085697939317217721
2022-01-04,96234.7480579853575,452.0048149853575,0.021167948927415638712578418,-0.1568408492914242033193084656
2022-01-05,93075.7209939853575,452.0048149853575,-0.0328262621116497074016059854,-0.1845186125744198705376066679
2022-01-06,93742.1777149853575,452.0048149853575,0.007160371296431505199033559,-0.1786794630551236067840669448
2022-01-07,92197.9824219853575,452.0048149853575,-0.0164727909105652165704107566,-0.1922089045307697097824078566
2022-01-10,92406.9003259853575,452.0048149853575,0.002265970453060389632832468,-0.1903784737761911495664614538
2022-01-11,92891.9207049853575,452.0048149853575,0.005248746330511959074714614,-0.1861289757613204410166923247
2022-01-12,93505.5158189853575,452.0048149853575,0.006605473429155495473557464,-0.1807529723359522749754539555
2022-01-13,91452.0085899853575,452.0048149853575,-0.0219613486008175781393994886,-0.1987447419006660692123410883
2022-01-14,91487.3355999853575,452.0048149853575,0.000386290148731282844025097,-0.1984352248878431550855827577
2022-01-18,88943.3653739853575,452.0048149853575,-0.0278068019941375050941826659,-0.2207241778748622588542850284
2022-01-19,86802.4817999853575,452.0048149853575,-0.0240701885407427741630633189,-0.2394814938386566537037065823
2022-01-20,84650.8399929853575,452.0048149853575,-0.0247877913440069746396900212,-0.2583330678826399153129999072
2022-01-21,81667.9366009853575,452.0048149853575,-0.0352377293863496224509643021,-0.2844677265313955853805245051
2022-01-24,83007.4127069853575,452.0048149853575,0.016401493189970452439153014,-0.2727319288208961946287275373
2022-01-25,82512.8063079853575,452.0048149853575,-0.0059585810817396695096763531,-0.2770654145911773019435602224
2022-01-26,82395.3714319853575,452.0048149853575,-0.0014232321169839424397373987,-0.2780943183116096094169216200
2022-01-27,81920.7482529853575,452.0048149853575,-0.0057603136044090252143807164,-0.2822527214309394158988754510
2022-01-28,84030.3117109853575,452.0048149853575,0.025751271844897037393250345,-0.2637698161445724953222018488
2022-01-31,85841.2177799853575,452.0048149853575,0.021550628959088564662965058,-0.2479035926238226210924695256
2022-02-01,87621.2376209853575,452.0048149853575,0.020736190457622182508473446,-0.2323079782779768060894727427
2022-02-02,89323.0754911029750,479.5628951029750,0.019422664143128080507208290,-0.2173973539747109627041704949
2022-02-03,87122.9677661029750,479.5628951029750,-0.0246308998307961500000869217,-0.2366735613562758737253022646
2022-02-04,87232.4191391029750,479.5628951029750,0.001256286095462697968205021,-0.2357146049651087028542097120
2022-02-07,86930.6409201029750,479.5628951029750,-0.0034594732322942572698230773,-0.2383586298310653515364239507
2022-02-08,87264.8444221029750,479.5628951029750,0.003844484504688776821319330,-0.2354305113853209534962867873
2022-02-09,90159.6572761029750,479.5628951029750,0.033172726923085925380246308,-0.2100676565257827519932951497
2022-02-10,89149.0263221029750,479.5628951029750,-0.0112093477785198953290274363,-0.2189222828852864840381483236
2022-02-11,87910.8028631029750,479.5628951029750,-0.0138893660433956269646545488,-0.2297709572066325612888034032
2022-02-14,86501.6061311029750,479.5628951029750,-0.0160298471417038288787329995,-0.2421176110267110984235474180
2022-02-15,87912.3244111029750,479.5628951029750,0.016308579032184636789957095,-0.2297576261890393180637543293
2022-02-16,88515.1312381029750,479.5628951029750,0.006856909210830374864424363,-0.2244761441614830890581106298
2022-02-17,86574.9715711029750,479.5628951029750,-0.0219189605196543209246649617,-0.2414748209396576303550117368
2022-02-18,86470.0375831029750,479.5628951029750,-0.0012120591678602976760911605,-0.2423941983369905922191006913
2022-02-22,84340.3720141029750,479.5628951029750,-0.0246289423310734845140359572,-0.2610532279358355471134129511
2022-02-23,83392.7033201029750,479.5628951029750,-0.0112362403836864222364928623,-0.2693562114974976375020197865
2022-02-24,85621.6291421029750,479.5628951029750,0.026728067723674408367004772,-0.2498275148365207133179401232
2022-02-25,88152.6800401029750,479.5628951029750,0.029560882260244204033943040,-0.2276517543277283101253529682
2022-02-28,89860.3239621029750,479.5628951029750,0.019371435119421755772957865,-0.2126902603970886842162595941
2022-03-01,88527.3055151029750,479.5628951029750,-0.0148343383177894761439734595,-0.2243694794352490061700776763
2022-03-02,90565.6355717186235,1888.4761377186235,0.023024874017744778229264541,-0.2065106844149278141204984211
2022-03-03,90061.7280247186235,1888.4761377186235,-0.0055640038720973508891737191,-0.2109256620393110325985535241
2022-03-04,90968.5701317186235,1888.4761377186235,0.010069117336401820755472963,-0.2029803799432412699837839880
2022-03-07,89010.9856377186235,1888.4761377186235,-0.0215193499377367463024482530,-0.2201317240544846461550381745
2022-03-08,88239.9483417186235,1888.4761377186235,-0.0086622711845724248955424857,-0.2268871545489696601750739609
2022-03-09,89040.3229987186235,1888.4761377186235,0.009070434333216783685162874,-0.2198746852521397134588176649
2022-03-10,90787.0765207186235,1888.4761377186235,0.019617555992301796515674923,-0.2045705332090615018236221497
2022-03-11,89643.0011547186235,1888.4761377186235,-0.0126017425590183999423725385,-0.2145943305734181845079933266
2022-03-14,87501.3666787186235,1888.4761377186235,-0.0238907047779855456011027931,-0.2333582255526447586407341052
2022-03-15,88455.5903607186235,1888.4761377186235,0.010905243177556889358685234,-0.2249978105722226303030924849
2022-03-16,89496.1982657186235,1888.4761377186235,0.011764184725424808983186223,-0.2158805416531855873877455368
2022-03-17,92503.0253607186235,1888.4761377186235,0.033597260590584889008346324,-0.1895362758769593901184263163
2022-03-18,93495.1347297186235,1888.4761377186235,0.010725155908482306647478505,-0.1808439260775705869607463051
2022-03-21,96200.7025407186235,1888.4761377186235,0.028938059919603503094678821,-0.1571391385268961680225312426
2022-03-22,95740.2388297186235,1888.4761377186235,-0.0047864901070249534970451615,-0.1611734837019357092868914384
2022-03-23,96316.1326697186235,1888.4761377186235,0.006015170288265851065692565,-0.1561277993640900422901911310
2022-03-24,98284.6016297186235,1888.4761377186235,0.020437583044889821940829702,-0.1388810911843197069216083073
2022-03-25,99449.7503787186235,1888.4761377186235,0.011854845313303791379291556,-0.1286726597239488645172583139
2022-03-28,97821.9430627186235,1888.4761377186235,-0.0163681387816568770796702904,-0.1429346665538392353122098772
2022-03-29,97868.7639117186235,1888.4761377186235,0.000478633397927710065223774,-0.1425244464610458535324068694
2022-03-30,97287.9915177186235,1888.4761377186235,-0.0059341956594432822431064745,-0.1476128741689354410025566242
2022-03-31,96375.6738567186235,1888.4761377186235,-0.0093774950717719739897206832,-0.1556061302406581263735522911
2022-04-01,96533.4819407186235,1888.4761377186235,0.001637426517345162486986249,-0.1542234973272304824931258051
2022-04-04,96679.0134190522210,379.3357540522210,0.001507575148102174849102494,-0.1529484256909522425056654656
2022-04-05,94934.4536490522210,379.3357540522210,-0.0180448652536229257721485495,-0.1682333572122281761243686613
2022-04-06,94493.8500300522210,379.3357540522210,-0.0046411350364831300666967387,-0.1720936985202484521221376538
2022-04-07,96686.3595640522210,379.3357540522210,0.023202669097541355977037835,-0.1528840625632444634862207100
2022-04-08,99841.2815490522210,379.3357540522210,0.032630476514217556272516677,-0.1252422658618950232059101540
2022-04-11,96808.5600750522210,379.3357540522210,-0.0303754261458474757630661160,-0.1518134048107159121370126461
2022-04-12,99173.2651240522210,379.3357540522210,0.024426611109252410992863987,-0.1310950807019463678580360149
2022-04-13,100387.8876030522210,379.3357540522210,0.012247478970069938023236723,-0.1204531859758531393440088249
2022-04-14,100064.5393330522210,379.3357540522210,-0.0032209888834255023221471006,-0.1232861964862772340875454811
2022-04-18,101701.8301660522210,379.3357540522210,0.016362348179613195419853164,-0.1089410999793127116983703258
2022-04-19,101020.3243670522210,379.3357540522210,-0.0067010180435030625399291423,-0.1149121017461753286440111637
2022-04-20,101479.7511340522210,379.3357540522210,0.004547864698302652065147966,-0.1108868417388118698974258174
2022-04-21,97334.2483440522210,379.3357540522210,-0.0408505415481744153709486450,-0.1472075957513891100433389000
2022-04-22,93144.9544370522210,379.3357540522210,-0.0430402862124325852513587122,-0.1839120249100378329670423159
2022-04-25,90835.7234690522210,379.3357540522210,-0.0247917987824084306226969597,-0.2041443137772113186799575709
2022-04-26,90155.6049650522210,379.3357540522210,-0.0074873461456132590148956204,-0.2101031607819159107983208895
2022-04-27,91520.9295530522210,379.3357540522210,0.015144089915754570195961963,-0.1981408920246269144446612555
2022-04-28,93939.1354780522210,379.3357540522210,0.026422436231902901222902025,-0.1769538208771770760039555189
2022-04-29,91219.8170710522210,379.3357540522210,-0.0289476626877765646804133730,-0.2007790840468878841440800154
2022-05-02,91529.6598110522210,379.3357540522210,0.003396660396267400260871616,-0.1980644020138013917457845340
2022-05-03,95371.1632038999130,333.0295938999130,0.041970039010063378969121420,-0.1644071336827621328642452679
2022-05-04,98513.4299218999130,333.0295938999130,0.032947765471644227372873057,-0.1368762158935628123362771410
2022-05-05,94588.1279718999130,333.0295938999130,-0.0398453485287429864805250334,-0.1712676838947313184296890109
2022-05-06,96166.6206128999130,333.0295938999130,0.016688063024874919005273774,-0.1574377467728160307995452215
2022-05-09,86392.9499438999130,333.0295938999130,-0.1016326726124859519638922251,-0.2430696004106929043816469417
2022-05-10,88177.1908898999130,333.0295938999130,0.020652622085003624667832557,-0.2274370029233241621075612604
2022-05-11,88466.4457758999130,333.0295938999130,0.003280382183655298838150768,-0.2249027010319624939696896871
2022-05-12,88054.3417298999130,333.0295938999130,-0.0046583090615387382687863328,-0.2285133438033195036104055269
2022-05-13,93126.0601168999130,333.0295938999130,0.057597595840953710694157881,-0.1840775671830142937553322069
2022-05-16,94618.9119428999130,333.0295938999130,0.016030441147473036274795496,-0.1709979706428385820612950039
2022-05-17,96755.5133478999130,333.0295938999130,0.022581124229048249445485729,-0.1522781728317914161837922903
2022-05-18,91833.1570258999130,333.0295938999130,-0.0508741688372928278263432291,-0.1954053161942052298156840842
2022-05-19,91729.2670058999130,333.0295938999130,-0.0011312909559528663776976972,-0.1963155468832024816376527562
2022-05-20,91029.7412498999130,333.0295938999130,-0.0076259821846718492645415574,-0.2024444302047689175925694333
2022-05-23,94319.4889488999130,333.0295938999130,0.036139262331514284847524756,-0.1736213602439787108080775605
